(0.478431, 0.478431, 0.478431)
(0.486275, 0.486275, 0.486275)
(0.494118, 0.494118, 0.494118)
(0.501961, 0.501961, 0.501961)
(0.509804, 0.509804, 0.509804)
(0.517647, 0.517647, 0.517647)
(0.525490, 0.525490, 0.525490)
(0.533333, 0.533333, 0.533333)
(0.541176, 0.541176, 0.541176)
(0.549020, 0.549020, 0.549020)
(0.556863, 0.556863, 0.556863)
(0.564706, 0.564706, 0.564706)
(0.572549, 0.572549, 0.572549)
(0.584314, 0.584314, 0.584314)
(0.686275, 0.686275, 0.686275)
(0.686275, 0.686275, 0.686275)
(0.686275, 0.686275, 0.686275)
(0.686275, 0.686275, 0.686275)
(0.686275, 0.686275, 0.686275)
(0.784314, 0.784314, 0.784314)
(0.784314, 0.784314, 0.784314)
(0.784314, 0.784314, 0.784314)
(0.784314, 0.784314, 0.784314)
(0.784314, 0.784314, 0.784314)
(0.000000, 0.000000, 0.450980)
(0.000000, 0.062745, 0.505882)
(0.000000, 0.125490, 0.560784)
(0.000000, 0.188235, 0.615686)
(0.000000, 0.250980, 0.670588)
(0.000000, 0.317647, 0.725490)
(0.000000, 0.380392, 0.780392)
(0.000000, 0.443137, 0.835294)
(0.000000, 0.505882, 0.890196)
(0.000000, 0.568627, 0.945098)
(0.000000, 0.635294, 1.000000)
(0.262745, 0.513725, 0.137255)
(0.207843, 0.607843, 0.109804)
(0.156863, 0.705882, 0.082353)
(0.101961, 0.800000, 0.054902)
(0.050980, 0.898039, 0.027451)
(0.000000, 0.996078, 0.000000)
(1.000000, 0.733333, 0.000000)
(1.000000, 0.819608, 0.000000)
(1.000000, 0.905882, 0.000000)
(1.000000, 0.996078, 0.000000)
(0.890196, 1.000000, 0.262745)
(0.909804, 0.898039, 0.368627)
(0.929412, 0.796078, 0.474510)
(0.952941, 0.694118, 0.580392)
(0.972549, 0.592157, 0.686275)
(0.996078, 0.494118, 0.796078)
(1.000000, 0.000000, 0.000000)
(1.000000, 0.333333, 0.333333)
(1.000000, 0.666667, 0.666667)
(1.000000, 1.000000, 1.000000)
(0.921569, 0.921569, 0.921569)
(0.933333, 0.933333, 0.933333)
(0.945098, 0.945098, 0.945098)
(0.956863, 0.956863, 0.956863)
(0.968627, 0.968627, 0.968627)
(0.980392, 0.980392, 0.980392)
(0.996078, 0.996078, 0.996078)
(1.000000, 1.000000, 1.000000)
(0.964706, 0.964706, 0.964706)
(0.933333, 0.933333, 0.933333)
(0.898039, 0.898039, 0.898039)
(0.866667, 0.866667, 0.866667)
(0.831373, 0.831373, 0.831373)
(0.800000, 0.800000, 0.800000)
(0.764706, 0.764706, 0.764706)
(0.733333, 0.733333, 0.733333)
(0.698039, 0.698039, 0.698039)
(0.666667, 0.666667, 0.666667)
(0.631373, 0.631373, 0.631373)
(0.600000, 0.600000, 0.600000)
(0.564706, 0.564706, 0.564706)
(0.533333, 0.533333, 0.533333)
(0.498039, 0.498039, 0.498039)
(0.466667, 0.466667, 0.466667)
(0.431373, 0.431373, 0.431373)
(0.400000, 0.400000, 0.400000)
(0.364706, 0.364706, 0.364706)
(0.333333, 0.333333, 0.333333)
(0.298039, 0.298039, 0.298039)
(0.266667, 0.266667, 0.266667)
(0.231373, 0.231373, 0.231373)
(0.200000, 0.200000, 0.200000)
(0.164706, 0.164706, 0.164706)
(0.133333, 0.133333, 0.133333)
(0.098039, 0.098039, 0.098039)
(0.066667, 0.066667, 0.066667)
(0.031373, 0.031373, 0.031373)
(0.000000, 0.000000, 0.000000)
