(0.000000, 0.000000, 0.541176)
(0.000000, 0.000000, 0.564706)
(0.000000, 0.000000, 0.588235)
(0.000000, 0.000000, 0.611765)
(0.000000, 0.000000, 0.635294)
(0.000000, 0.000000, 0.658824)
(0.000000, 0.000000, 0.682353)
(0.000000, 0.000000, 0.705882)
(0.000000, 0.000000, 0.729412)
(0.000000, 0.000000, 0.752941)
(0.000000, 0.000000, 0.776471)
(0.000000, 0.000000, 0.800000)
(0.000000, 0.000000, 0.823529)
(0.000000, 0.000000, 0.847059)
(0.000000, 0.000000, 0.870588)
(0.000000, 0.000000, 0.894118)
(0.000000, 0.000000, 0.917647)
(0.000000, 0.000000, 1.000000)
(0.000000, 0.023529, 0.976471)
(0.000000, 0.047059, 0.952941)
(0.000000, 0.070588, 0.929412)
(0.000000, 0.094118, 0.905882)
(0.000000, 0.117647, 0.882353)
(0.000000, 0.141176, 0.858824)
(0.000000, 0.164706, 0.835294)
(0.000000, 0.188235, 0.811765)
(0.000000, 0.211765, 0.788235)
(0.000000, 0.235294, 0.764706)
(0.000000, 0.258824, 0.741176)
(0.000000, 0.282353, 0.717647)
(0.000000, 0.305882, 0.694118)
(0.000000, 0.329412, 0.670588)
(0.000000, 0.352941, 0.647059)
(0.000000, 0.376471, 0.623529)
(0.000000, 0.400000, 0.600000)
(0.000000, 0.423529, 0.576471)
(0.000000, 0.447059, 0.552941)
(0.000000, 0.470588, 0.529412)
(0.000000, 0.494118, 0.505882)
(0.000000, 0.517647, 0.482353)
(0.000000, 0.541176, 0.458824)
(0.000000, 0.564706, 0.435294)
(0.000000, 0.588235, 0.411765)
(0.000000, 0.611765, 0.388235)
(0.000000, 0.635294, 0.364706)
(0.000000, 0.658824, 0.341176)
(0.000000, 0.682353, 0.317647)
(0.000000, 0.705882, 0.294118)
(0.000000, 0.729412, 0.270588)
(0.000000, 0.752941, 0.247059)
(0.000000, 0.776471, 0.223529)
(0.000000, 0.800000, 0.200000)
(0.000000, 0.823529, 0.176471)
(0.000000, 0.847059, 0.152941)
(0.000000, 0.870588, 0.129412)
(0.000000, 0.894118, 0.105882)
(0.000000, 0.917647, 0.082353)
(0.000000, 1.000000, 0.000000)
(0.023529, 0.976471, 0.000000)
(0.047059, 0.952941, 0.000000)
(0.070588, 0.929412, 0.000000)
(0.094118, 0.905882, 0.000000)
(0.117647, 0.882353, 0.000000)
(0.141176, 0.858824, 0.000000)
(0.164706, 0.835294, 0.000000)
(0.188235, 0.811765, 0.000000)
(0.211765, 0.788235, 0.000000)
(0.235294, 0.764706, 0.000000)
(0.258824, 0.741176, 0.000000)
(0.282353, 0.717647, 0.000000)
(0.305882, 0.694118, 0.000000)
(0.329412, 0.670588, 0.000000)
(0.352941, 0.647059, 0.000000)
(0.376471, 0.623529, 0.000000)
(0.400000, 0.600000, 0.000000)
(0.423529, 0.576471, 0.000000)
(0.447059, 0.552941, 0.000000)
(0.470588, 0.529412, 0.000000)
(0.494118, 0.505882, 0.000000)
(0.517647, 0.482353, 0.000000)
(0.541176, 0.458824, 0.000000)
(0.564706, 0.435294, 0.000000)
(0.588235, 0.411765, 0.000000)
(0.611765, 0.388235, 0.000000)
(0.635294, 0.364706, 0.000000)
(0.658824, 0.341176, 0.000000)
(0.682353, 0.317647, 0.000000)
(0.705882, 0.294118, 0.000000)
(0.729412, 0.270588, 0.000000)
(0.752941, 0.247059, 0.000000)
(0.776471, 0.223529, 0.000000)
(0.800000, 0.200000, 0.000000)
(0.823529, 0.176471, 0.000000)
(0.847059, 0.152941, 0.000000)
(0.870588, 0.129412, 0.000000)
(0.894118, 0.105882, 0.000000)
(0.917647, 0.082353, 0.000000)
(1.000000, 0.000000, 0.000000)
(1.000000, 0.023529, 0.023529)
(1.000000, 0.047059, 0.047059)
(1.000000, 0.070588, 0.070588)
(1.000000, 0.094118, 0.094118)
(1.000000, 0.117647, 0.117647)
(1.000000, 0.141176, 0.141176)
(1.000000, 0.164706, 0.164706)
(1.000000, 0.188235, 0.188235)
(1.000000, 0.211765, 0.211765)
(1.000000, 0.235294, 0.235294)
(1.000000, 0.258824, 0.258824)
(1.000000, 0.282353, 0.282353)
(1.000000, 0.305882, 0.305882)
(1.000000, 0.329412, 0.329412)
(1.000000, 0.352941, 0.352941)
(1.000000, 0.376471, 0.376471)
(1.000000, 0.400000, 0.400000)
(1.000000, 0.423529, 0.423529)
(1.000000, 0.447059, 0.447059)
(1.000000, 0.470588, 0.470588)
(1.000000, 0.494118, 0.494118)
(1.000000, 0.517647, 0.517647)
(1.000000, 0.541176, 0.541176)
(1.000000, 0.564706, 0.564706)
(1.000000, 0.588235, 0.588235)
(1.000000, 0.611765, 0.611765)
(1.000000, 0.635294, 0.635294)
(1.000000, 0.658824, 0.658824)
(1.000000, 0.682353, 0.682353)
(1.000000, 0.705882, 0.705882)
(1.000000, 0.729412, 0.729412)
(1.000000, 0.752941, 0.752941)
(1.000000, 0.776471, 0.776471)
(1.000000, 0.800000, 0.800000)
(1.000000, 0.823529, 0.823529)
(1.000000, 0.847059, 0.847059)
(1.000000, 0.870588, 0.870588)
(1.000000, 0.894118, 0.894118)
(1.000000, 0.917647, 0.917647)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
